nSim	inference	data	correct_inference	combination	param	median	q97_5	q2_5
650	heterogeneous	heterogeneous	correct	flu	alpha	0.000105299	0.00050113425	3.9754625e-06
650	heterogeneous	heterogeneous	correct	flu	beta	0.452865031176323	0.514396261234634	0.398924417336062
650	heterogeneous	heterogeneous	correct	flu	pInf	0.364196058186755	0.402138561491342	0.328958581306593
650	heterogeneous	heterogeneous	correct	flu	rInfSC	1.05706402064983	1.26378233642989	0.883045099153296
650	heterogeneous	heterogeneous	correct	flu	rSC	2.05091817040394	2.39575766444267	1.74502906226745
651	heterogeneous	heterogeneous	correct	flu	alpha	0.000163548	0.000598037875	6.2503925e-06
651	heterogeneous	heterogeneous	correct	flu	beta	0.429943801214952	0.490565548382285	0.374449439208197
651	heterogeneous	heterogeneous	correct	flu	pInf	0.34945434641075	0.387719976431781	0.31233222245799
651	heterogeneous	heterogeneous	correct	flu	rInfSC	0.990898614124035	1.1850884529491	0.824906472916249
651	heterogeneous	heterogeneous	correct	flu	rSC	2.03291707427689	2.39421301871547	1.74909118934974
652	heterogeneous	heterogeneous	correct	flu	alpha	0.000244207	0.00078081275	1.605805e-05
652	heterogeneous	heterogeneous	correct	flu	beta	0.45063162478655	0.511636090291545	0.392659717478502
652	heterogeneous	heterogeneous	correct	flu	pInf	0.36277446295877	0.400486082733863	0.32474151284178
652	heterogeneous	heterogeneous	correct	flu	rInfSC	1.06771736404411	1.27235676527949	0.895945061040011
652	heterogeneous	heterogeneous	correct	flu	rSC	2.01777864766663	2.35803881968358	1.72094530842506
653	heterogeneous	heterogeneous	correct	flu	alpha	8.783735e-05	0.000410698125	3.658815e-06
653	heterogeneous	heterogeneous	correct	flu	beta	0.485560153327743	0.548041435341561	0.428048106873888
653	heterogeneous	heterogeneous	correct	flu	pInf	0.384647591115804	0.421918945693307	0.348219941054436
653	heterogeneous	heterogeneous	correct	flu	rInfSC	1.03647994895485	1.24720178649071	0.856716391454473
653	heterogeneous	heterogeneous	correct	flu	rSC	1.73859676174749	2.04600392245494	1.48739687345581
654	heterogeneous	heterogeneous	correct	flu	alpha	0.000129784	0.000535140625	5.22376125e-06
654	heterogeneous	heterogeneous	correct	flu	beta	0.497924547207662	0.564621694853442	0.437824413287306
654	heterogeneous	heterogeneous	correct	flu	pInf	0.392209207164427	0.431424793727092	0.354560879401289
654	heterogeneous	heterogeneous	correct	flu	rInfSC	0.890630584526634	1.07754535125933	0.730759780160159
654	heterogeneous	heterogeneous	correct	flu	rSC	1.79160418725411	2.13383086238916	1.52063256240618
655	heterogeneous	heterogeneous	correct	flu	alpha	0.0002106795	0.000801085625	9.13523875e-06
655	heterogeneous	heterogeneous	correct	flu	beta	0.489897619749078	0.554958038282539	0.429877994372055
655	heterogeneous	heterogeneous	correct	flu	pInf	0.387310879406926	0.425903648332344	0.34941153404618
655	heterogeneous	heterogeneous	correct	flu	rInfSC	1.05980872173187	1.25925819267419	0.880021313329686
655	heterogeneous	heterogeneous	correct	flu	rSC	1.88816583677856	2.18790979459282	1.62593862042877
656	heterogeneous	heterogeneous	correct	flu	alpha	0.0002882355	0.00079064775	2.1242325e-05
656	heterogeneous	heterogeneous	correct	flu	beta	0.45368329519659	0.519034472957234	0.395594437692767
656	heterogeneous	heterogeneous	correct	flu	pInf	0.36471610114444	0.404905146823424	0.326720302023601
656	heterogeneous	heterogeneous	correct	flu	rInfSC	0.987400767089403	1.20162418137857	0.809970859441867
656	heterogeneous	heterogeneous	correct	flu	rSC	2.04952683178716	2.41627244081061	1.7410135887506
657	heterogeneous	heterogeneous	correct	flu	alpha	0.0003857835	0.000997659625	4.325835e-05
657	heterogeneous	heterogeneous	correct	flu	beta	0.421113667137382	0.482650928938582	0.369491607980938
657	heterogeneous	heterogeneous	correct	flu	pInf	0.343684503985759	0.382854786664636	0.308914415301807
657	heterogeneous	heterogeneous	correct	flu	rInfSC	1.08157628629863	1.31283805113739	0.899484997567056
657	heterogeneous	heterogeneous	correct	flu	rSC	2.07578914300394	2.42385684413569	1.75176302640512
658	heterogeneous	heterogeneous	correct	flu	alpha	0.000100589	0.00048278975	4.90494125e-06
658	heterogeneous	heterogeneous	correct	flu	beta	0.52850837003341	0.598901575114672	0.466020435052078
658	heterogeneous	heterogeneous	correct	flu	pInf	0.410516394282953	0.450585197396973	0.372505536287714
658	heterogeneous	heterogeneous	correct	flu	rInfSC	0.76375523617849	0.924443338573837	0.625331395810221
658	heterogeneous	heterogeneous	correct	flu	rSC	2.07265913891114	2.43068226989882	1.77853228936292
659	heterogeneous	heterogeneous	correct	flu	alpha	0.0001019655	0.00045849525	3.659655e-06
659	heterogeneous	heterogeneous	correct	flu	beta	0.496329324364876	0.560408260287385	0.436102533089357
659	heterogeneous	heterogeneous	correct	flu	pInf	0.391238871054029	0.429024075775609	0.353448564243879
659	heterogeneous	heterogeneous	correct	flu	rInfSC	1.09239057623209	1.30828051528145	0.920045931487308
659	heterogeneous	heterogeneous	correct	flu	rSC	1.77606959729823	2.05545938715836	1.50953480227205
66	heterogeneous	heterogeneous	correct	flu	alpha	0.00022295	0.00067826075	1.18472625e-05
66	heterogeneous	heterogeneous	correct	flu	beta	0.526878353689679	0.598250154891323	0.459742313304244
66	heterogeneous	heterogeneous	correct	flu	pInf	0.409554742909191	0.450227117826435	0.368553660037316
66	heterogeneous	heterogeneous	correct	flu	rInfSC	0.74909453661881	0.909946068542262	0.613211400428804
66	heterogeneous	heterogeneous	correct	flu	rSC	2.14686028230327	2.51203292652982	1.82319893285757
660	heterogeneous	heterogeneous	correct	flu	alpha	0.000196662	0.000645697125	1.10583125e-05
660	heterogeneous	heterogeneous	correct	flu	beta	0.428015961815172	0.483892510227	0.371567135895326
660	heterogeneous	heterogeneous	correct	flu	pInf	0.348198985988365	0.38362054398521	0.310347288886316
660	heterogeneous	heterogeneous	correct	flu	rInfSC	0.988264362671031	1.18838276314364	0.824247365787308
660	heterogeneous	heterogeneous	correct	flu	rSC	2.28163882951335	2.66037006703243	1.96275817321302
661	heterogeneous	heterogeneous	correct	flu	alpha	0.0001395315	0.00057677475	6.68763125e-06
661	heterogeneous	heterogeneous	correct	flu	beta	0.459679012827255	0.520973432965812	0.401677777830321
661	heterogeneous	heterogeneous	correct	flu	pInf	0.368513688015226	0.40605788332987	0.330803659148759
661	heterogeneous	heterogeneous	correct	flu	rInfSC	1.23604658162672	1.47623783683848	1.03681103459045
661	heterogeneous	heterogeneous	correct	flu	rSC	1.91370908033187	2.23958980426569	1.63647163362393
662	heterogeneous	heterogeneous	correct	flu	alpha	0.000212058	0.00073112475	1.2315825e-05
662	heterogeneous	heterogeneous	correct	flu	beta	0.483405681208895	0.556818230005244	0.421961509831712
662	heterogeneous	heterogeneous	correct	flu	pInf	0.383320402675095	0.42697057515972	0.344240719300062
662	heterogeneous	heterogeneous	correct	flu	rInfSC	1.05932652774819	1.26556378627189	0.880631590900193
662	heterogeneous	heterogeneous	correct	flu	rSC	1.8754759041475	2.17842513444747	1.58467174276005
663	heterogeneous	heterogeneous	correct	flu	alpha	0.000139144	0.000525276	5.75084125e-06
663	heterogeneous	heterogeneous	correct	flu	beta	0.45723875294692	0.5176886768159	0.398441381566622
663	heterogeneous	heterogeneous	correct	flu	pInf	0.366970814883569	0.404103732304709	0.328634365517836
663	heterogeneous	heterogeneous	correct	flu	rInfSC	1.10693247268879	1.32351871044792	0.926110448078647
663	heterogeneous	heterogeneous	correct	flu	rSC	1.78075045037985	2.10794656674533	1.51441140197349
664	heterogeneous	heterogeneous	correct	flu	alpha	0.000489166	0.00117378125	6.146845e-05
664	heterogeneous	heterogeneous	correct	flu	beta	0.494331562006425	0.55550424528679	0.432296060425301
664	heterogeneous	heterogeneous	correct	flu	pInf	0.390021495984531	0.426217136276606	0.350982799330614
664	heterogeneous	heterogeneous	correct	flu	rInfSC	1.19259381453713	1.43255036751695	1.00321526341117
664	heterogeneous	heterogeneous	correct	flu	rSC	1.79427555164795	2.07477344227774	1.55551632584534
665	heterogeneous	heterogeneous	correct	flu	alpha	0.000161984	0.0006505455	7.73064e-06
665	heterogeneous	heterogeneous	correct	flu	beta	0.525641546579688	0.594356643852072	0.464135200230002
665	heterogeneous	heterogeneous	correct	flu	pInf	0.408824024052404	0.448082465910058	0.371321446252045
665	heterogeneous	heterogeneous	correct	flu	rInfSC	1.06253611570257	1.26358012581881	0.892199035700427
665	heterogeneous	heterogeneous	correct	flu	rSC	1.8294930875883	2.11134362908181	1.57368639586798
666	heterogeneous	heterogeneous	correct	flu	alpha	0.0001268445	0.00053632325	5.8220775e-06
666	heterogeneous	heterogeneous	correct	flu	beta	0.519930854872273	0.586888304057858	0.460987334575003
666	heterogeneous	heterogeneous	correct	flu	pInf	0.405438342101442	0.443945126732795	0.369339291311885
666	heterogeneous	heterogeneous	correct	flu	rInfSC	1.09412841671803	1.30692816503363	0.910616242824095
666	heterogeneous	heterogeneous	correct	flu	rSC	1.69981739396692	1.97098547727788	1.4485962248676
667	heterogeneous	heterogeneous	correct	flu	alpha	0.000432357	0.0011014725	4.62286375e-05
667	heterogeneous	heterogeneous	correct	flu	beta	0.498642091094189	0.565487241148939	0.436324707684725
667	heterogeneous	heterogeneous	correct	flu	pInf	0.392645166798748	0.431916637415372	0.35359220172383
667	heterogeneous	heterogeneous	correct	flu	rInfSC	0.951280194800205	1.14887358489555	0.797794121080201
667	heterogeneous	heterogeneous	correct	flu	rSC	1.97851530527699	2.2907572575891	1.72429989218616
668	heterogeneous	heterogeneous	correct	flu	alpha	0.0003041925	0.00088217625	2.87207375e-05
668	heterogeneous	heterogeneous	correct	flu	beta	0.534237735807881	0.603069277496984	0.469532379625201
668	heterogeneous	heterogeneous	correct	flu	pInf	0.413884103580597	0.45287023333691	0.374705388606791
668	heterogeneous	heterogeneous	correct	flu	rInfSC	0.905727367023833	1.09682090615888	0.751857944357131
668	heterogeneous	heterogeneous	correct	flu	rSC	1.79351286729406	2.11083159607128	1.53869915715261
669	heterogeneous	heterogeneous	correct	flu	alpha	0.0001517505	0.000591997625	5.6165025e-06
669	heterogeneous	heterogeneous	correct	flu	beta	0.487760834751101	0.557093930741046	0.428431934329987
669	heterogeneous	heterogeneous	correct	flu	pInf	0.386000296918737	0.427128500782569	0.348470055661436
669	heterogeneous	heterogeneous	correct	flu	rInfSC	0.921578295164104	1.11659812812869	0.759407546754587
669	heterogeneous	heterogeneous	correct	flu	rSC	2.00228460718783	2.31484436439692	1.71153456449681
67	heterogeneous	heterogeneous	correct	flu	alpha	8.056485e-05	0.000372357125	3.5185425e-06
67	heterogeneous	heterogeneous	correct	flu	beta	0.47251669516227	0.541761394444981	0.417349335597126
67	heterogeneous	heterogeneous	correct	flu	pInf	0.376568694089824	0.418277291815819	0.341209136208697
67	heterogeneous	heterogeneous	correct	flu	rInfSC	1.0566133464817	1.2622638802486	0.880440585004098
67	heterogeneous	heterogeneous	correct	flu	rSC	1.71301369828295	1.99192812204019	1.46515505562726
670	heterogeneous	heterogeneous	correct	flu	alpha	0.000315981	0.000922284125	2.76469e-05
670	heterogeneous	heterogeneous	correct	flu	beta	0.416961497652124	0.477502186007572	0.36369916643021
670	heterogeneous	heterogeneous	correct	flu	pInf	0.340953705341805	0.379669070450948	0.304899721791262
670	heterogeneous	heterogeneous	correct	flu	rInfSC	0.99650732249326	1.18895503656272	0.820016668670367
670	heterogeneous	heterogeneous	correct	flu	rSC	2.33935093599567	2.77377043250815	1.9771657770999
671	heterogeneous	heterogeneous	correct	flu	alpha	0.000198889	0.0007008335	1.04453625e-05
671	heterogeneous	heterogeneous	correct	flu	beta	0.537445863025056	0.608157116946463	0.473287416778597
671	heterogeneous	heterogeneous	correct	flu	pInf	0.415761426119894	0.455646862925105	0.377048984748775
671	heterogeneous	heterogeneous	correct	flu	rInfSC	0.891754393873783	1.07140571880143	0.740281576067137
671	heterogeneous	heterogeneous	correct	flu	rSC	1.72041530876463	2.01381513980974	1.47436615785267
672	heterogeneous	heterogeneous	correct	flu	alpha	0.000196076	0.00071307	6.2654875e-06
672	heterogeneous	heterogeneous	correct	flu	beta	0.451309647133138	0.512668849023252	0.395176744227548
672	heterogeneous	heterogeneous	correct	flu	pInf	0.363206369566916	0.401104916231703	0.326439018231908
672	heterogeneous	heterogeneous	correct	flu	rInfSC	1.10694837030862	1.32557083966172	0.921059055012391
672	heterogeneous	heterogeneous	correct	flu	rSC	2.00692791698191	2.33387479304789	1.72732268866696
673	heterogeneous	heterogeneous	correct	flu	alpha	9.2581e-05	0.00042348725	3.34410625e-06
673	heterogeneous	heterogeneous	correct	flu	beta	0.494131242134478	0.56087171300311	0.432956673934176
673	heterogeneous	heterogeneous	correct	flu	pInf	0.389899292677983	0.429288649064223	0.351411406969703
673	heterogeneous	heterogeneous	correct	flu	rInfSC	0.927643789895498	1.11493697898586	0.757194319785262
673	heterogeneous	heterogeneous	correct	flu	rSC	1.92765882393601	2.24725602985217	1.65304947366594
674	heterogeneous	heterogeneous	correct	flu	alpha	0.0003586215	0.000951530375	4.2210375e-05
674	heterogeneous	heterogeneous	correct	flu	beta	0.50170725946325	0.571684771911617	0.437020198049089
674	heterogeneous	heterogeneous	correct	flu	pInf	0.394503961456996	0.435426540515226	0.354041615732819
674	heterogeneous	heterogeneous	correct	flu	rInfSC	1.14821174844975	1.35877784463819	0.971823363920032
674	heterogeneous	heterogeneous	correct	flu	rSC	1.80722183919307	2.09340624674929	1.5660468566232
675	heterogeneous	heterogeneous	correct	flu	alpha	0.0002587655	0.00077675325	1.44098125e-05
675	heterogeneous	heterogeneous	correct	flu	beta	0.437223704421805	0.497973809048396	0.379794332632734
675	heterogeneous	heterogeneous	correct	flu	pInf	0.354173058918193	0.392239146831344	0.315997928221066
675	heterogeneous	heterogeneous	correct	flu	rInfSC	1.16102485994099	1.39513247186109	0.948633996689228
675	heterogeneous	heterogeneous	correct	flu	rSC	1.84041910237101	2.15570409267193	1.55395448587666
676	heterogeneous	heterogeneous	correct	flu	alpha	0.000202223	0.00066963175	1.040675e-05
676	heterogeneous	heterogeneous	correct	flu	beta	0.487453510000735	0.55310835849069	0.428352271262164
676	heterogeneous	heterogeneous	correct	flu	pInf	0.385811570586656	0.424840714102725	0.348418150696602
676	heterogeneous	heterogeneous	correct	flu	rInfSC	1.04654948139256	1.25357553765392	0.862818073344727
676	heterogeneous	heterogeneous	correct	flu	rSC	1.86032322930074	2.18360003977241	1.58964477060783
677	heterogeneous	heterogeneous	correct	flu	alpha	0.0004524465	0.0011158125	6.192465e-05
677	heterogeneous	heterogeneous	correct	flu	beta	0.461499347766672	0.52588280023324	0.401689467121559
677	heterogeneous	heterogeneous	correct	flu	pInf	0.369662158965742	0.408966548308572	0.330811480259614
677	heterogeneous	heterogeneous	correct	flu	rInfSC	1.11714620624778	1.3374636440713	0.91494264248503
677	heterogeneous	heterogeneous	correct	flu	rSC	1.81881510044149	2.12335821503227	1.56136528137665
678	heterogeneous	heterogeneous	correct	flu	alpha	0.000112762	0.0005192025	3.62926375e-06
678	heterogeneous	heterogeneous	correct	flu	beta	0.467908883380342	0.530973550668134	0.406900519425385
678	heterogeneous	heterogeneous	correct	flu	pInf	0.373689411356093	0.411967788210508	0.334289586543893
678	heterogeneous	heterogeneous	correct	flu	rInfSC	0.97318865262031	1.16367717014243	0.806896138921904
678	heterogeneous	heterogeneous	correct	flu	rSC	2.07908211408452	2.44056924500966	1.78781940145611
679	heterogeneous	heterogeneous	correct	flu	alpha	0.000241707	0.000731138125	1.30409125e-05
679	heterogeneous	heterogeneous	correct	flu	beta	0.468909804052839	0.53113919715705	0.413358757667022
679	heterogeneous	heterogeneous	correct	flu	pInf	0.374315984455419	0.41206515785122	0.338575048572024
679	heterogeneous	heterogeneous	correct	flu	rInfSC	1.13754838320931	1.35068080257755	0.941747898405804
679	heterogeneous	heterogeneous	correct	flu	rSC	1.8248358378019	2.13869997708454	1.57428964185187
68	heterogeneous	heterogeneous	correct	flu	alpha	0.000270665	0.000761657	2.05089875e-05
68	heterogeneous	heterogeneous	correct	flu	beta	0.499740540736513	0.564853521380819	0.439122412242282
68	heterogeneous	heterogeneous	correct	flu	pInf	0.393311949857904	0.43155659406862	0.355398128466959
68	heterogeneous	heterogeneous	correct	flu	rInfSC	1.08819850474375	1.31538383921955	0.90513514264059
68	heterogeneous	heterogeneous	correct	flu	rSC	1.70074969378914	1.9903651978407	1.4522855429755
680	heterogeneous	heterogeneous	correct	flu	alpha	0.000315198	0.000797719875	3.029625e-05
680	heterogeneous	heterogeneous	correct	flu	beta	0.461607141801979	0.527011864055874	0.402660632717851
680	heterogeneous	heterogeneous	correct	flu	pInf	0.36973010135658	0.409633562387268	0.331460993903113
680	heterogeneous	heterogeneous	correct	flu	rInfSC	1.14402012143352	1.36797315987678	0.947482250787575
680	heterogeneous	heterogeneous	correct	flu	rSC	1.84201756201109	2.17285555450209	1.59002767874165
681	heterogeneous	heterogeneous	correct	flu	alpha	0.0006147485	0.00129931125	0.000150684
681	heterogeneous	heterogeneous	correct	flu	beta	0.465221874482808	0.528653231243104	0.405756303829665
681	heterogeneous	heterogeneous	correct	flu	pInf	0.37200424645785	0.410601780858383	0.333527413672035
681	heterogeneous	heterogeneous	correct	flu	rInfSC	0.95874519992985	1.14822764675286	0.792945236143399
